,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
7389,25724,RUPA-EQ,RUPA,,-1.000000,1,,NSE,1.000000
7390,25712,SAJHOTELS-SM,SAJHOTELS,,-1.000000,2000,,NSE,5.000000
7391,25771,714SK34-SG,714SK34,,-1.000000,100,,NSE,1.000000
7392,25736,679GS2034-GS,679GS2034,,-1.000000,1,,NSE,1.000000
7393,25766,71KA32A-SG,71KA32A,,-1.000000,100,,NSE,1.000000
7394,25832,709PY34-SG,709PY34,,-1.000000,100,,NSE,1.000000
7395,25833,711PN44-SG,711PN44,,-1.000000,100,,NSE,1.000000
7396,25782,814TPL27-N0,814TPL27,,-1.000000,1,,NSE,1.000000
7397,25790,KANANIIND-BE,KANANIIND,,-1.000000,1,,NSE,1.000000
7398,2584,72RJ46-SG,72RJ46,,-1.000000,100,,NSE,1.000000
7399,25912,1015UCL26-N1,1015UCL26,,-1.000000,1,,NSE,1.000000
7400,25914,1025UCL26A-N1,1025UCL26A,,-1.000000,1,,NSE,1.000000
7401,25881,IMPEXFERRO-BZ,IMPEXFERRO,,-1.000000,1,,NSE,1.000000
7402,25956,713TN34-SG,713TN34,,-1.000000,100,,NSE,1.000000
7403,25959,715KA36-SG,715KA36,,-1.000000,100,,NSE,1.000000
7404,25960,715KL39-SG,715KL39,,-1.000000,100,,NSE,1.000000
7405,2595,3PLAND-EQ,3PLAND,,-1.000000,1,,NSE,1.000000
7406,26000,NIFTY,NIFTY,,-1.000000,1,,NSE,0.000000
7407,25963,717AP43-SG,717AP43,,-1.000000,100,,NSE,1.000000
7408,25966,716AP47-SG,716AP47,,-1.000000,100,,NSE,1.000000
7409,25964,717PN44-SG,717PN44,,-1.000000,100,,NSE,1.000000
7410,26009,BANKNIFTY,BANKNIFTY,,-1.000000,1,,NSE,0.000000
7411,2683,727MZ33-SG,727MZ33,,-1.000000,100,,NSE,1.000000
7412,2673,713RJ31-SG,713RJ31,,-1.000000,100,,NSE,1.000000
7413,2620,HERANBA-BE,HERANBA,,-1.000000,1,,NSE,5.000000
7414,27004,713HR36A-SG,713HR36A,,-1.000000,100,,NSE,1.000000
7415,270,CHEMCON-EQ,CHEMCON,,-1.000000,1,,NSE,1.000000
7416,2705,PRAJIND-EQ,PRAJIND,,-1.000000,1,,NSE,5.000000
7417,27079,KPEL-EQ,KPEL,,-1.000000,1,,NSE,5.000000
7418,27149,713BR34A-SG,713BR34A,,-1.000000,100,,NSE,1.000000
7419,27095,SWANENERGY-EQ,SWANENERGY,,-1.000000,1,,NSE,5.000000
7420,27092,850CIFL34-N0,850CIFL34,,-1.000000,1,,NSE,1.000000
7421,27273,679GS2034A-GS,679GS2034A,,-1.000000,1,,NSE,1.000000
7422,27168,975SIPL29-N0,975SIPL29,,-1.000000,1,,NSE,1.000000
7423,27181,722UCL34-N0,722UCL34,,-1.000000,1,,NSE,1.000000
7424,27292,892CIFL34-N0,892CIFL34,,-1.000000,1,,NSE,1.000000
7425,27318,712AS34-SG,712AS34,,-1.000000,100,,NSE,1.000000
7426,27303,SAMPANN-EQ,SAMPANN,,-1.000000,1,,NSE,1.000000
7427,27297,RTNINDIA-EQ,RTNINDIA,,-1.000000,1,,NSE,1.000000
7428,27537,935TSI27-N0,935TSI27,,-1.000000,1,,NSE,1.000000
7429,27688,708JK46-SG,708JK46,,-1.000000,100,,NSE,1.000000
7430,27660,704GJ33-SG,704GJ33,,-1.000000,100,,NSE,1.000000
7431,27575,ODIGMA-BE,ODIGMA,,-1.000000,1,,NSE,1.000000
7432,27723,DHANLAXMI-SM,DHANLAXMI,,-1.000000,2000,,NSE,5.000000
7433,27819,698GR2054-GS,698GR2054,,-1.000000,1,,NSE,1.000000
7434,27803,775LTFL27-N0,775LTFL27,,-1.000000,1,,NSE,1.000000
7435,28309,182D190625-TB,182D190625,,-1.000000,100,,NSE,1.000000
7436,28267,710RJ46-SG,710RJ46,,-1.000000,100,,NSE,1.000000
7437,2841,LXCHEM-EQ,LXCHEM,,-1.000000,1,,NSE,1.000000
7438,28479,710RECL35-N0,710RECL35,,-1.000000,1,,NSE,1.000000
7439,2859,RAYMOND-EQ,RAYMOND,,-1.000000,1,,NSE,5.000000
7440,28615,712PGCIL34-N0,712PGCIL34,,-1.000000,1,,NSE,1.000000
7441,28519,803ICPR34-N0,803ICPR34,,-1.000000,1,,NSE,1.000000
7442,28662,DAMCAPITAL-EQ,DAMCAPITAL,,-1.000000,1,,NSE,5.000000
7443,28876,925IHFL31-N1,925IHFL31,,-1.000000,1,,NSE,1.000000
7444,28799,805NIT32-N0,805NIT32,,-1.000000,1,,NSE,1.000000
7445,28786,716PFCL40-N0,716PFCL40,,-1.000000,1,,NSE,1.000000
7446,28897,925SCL26Z-N1,925SCL26Z,,-1.000000,1,,NSE,1.000000
7447,2892,INTERISE-IV,INTERISE,,-1.000000,25000,,NSE,1.000000
7448,28906,MAYURUNIQ-EQ,MAYURUNIQ,,-1.000000,1,,NSE,5.000000
7449,28901,925SCL26W-N1,925SCL26W,,-1.000000,1,,NSE,1.000000
7450,29006,712TS51-SG,712TS51,,-1.000000,100,,NSE,1.000000
7451,29003,715KA43-SG,715KA43,,-1.000000,100,,NSE,1.000000
7452,28995,717AP39-SG,717AP39,,-1.000000,100,,NSE,1.000000
7453,29015,ARSHIYA-BZ,ARSHIYA,,-1.000000,1,,NSE,1.000000
7454,29049,713UK32-SG,713UK32,,-1.000000,100,,NSE,1.000000
7455,29057,706GJ34-SG,706GJ34,,-1.000000,100,,NSE,1.000000
7456,29058,715AS35-SG,715AS35,,-1.000000,100,,NSE,1.000000
7457,29087,QUADFUTURE-EQ,QUADFUTURE,,-1.000000,1,,NSE,5.000000
7458,29274,12VCCL29A-N0,12VCCL29A,,-1.000000,1,,NSE,1.000000
7459,29229,EMAPARTNER-SM,EMAPARTNER,,-1.000000,1000,,NSE,5.000000
7460,29283,714HR38A-SG,714HR38A,,-1.000000,100,,NSE,1.000000
7461,29452,AGARWALEYE-EQ,AGARWALEYE,,-1.000000,1,,NSE,5.000000
7462,2933,863REC29-NC,863REC29,,-1.000000,1,,NSE,1.000000
7463,29515,719PN45-SG,719PN45,,-1.000000,100,,NSE,1.000000
7464,29531,918IHFL28-N0,918IHFL28,,-1.000000,1,,NSE,1.000000
7465,29469,865MFL28-N0,865MFL28,,-1.000000,1,,NSE,1.000000
7466,2947,888REC29-NF,888REC29,,-1.000000,1,,NSE,1.000000
7467,29553,NIFTYIETF-EQ,NIFTYIETF,,-1.000000,1,,NSE,1.000000
7468,29569,708GJ34-SG,708GJ34,,-1.000000,100,,NSE,1.000000
7469,29557,790ABHFL27-N0,790ABHFL27,,-1.000000,1,,NSE,1.000000
7470,29539,725PFCL45-N0,725PFCL45,,-1.000000,1,,NSE,1.000000
7471,29577,NIF100BEES-EQ,NIF100BEES,,-1.000000,1,,NSE,1.000000
7472,29575,709TN35-SG,709TN35,,-1.000000,100,,NSE,1.000000
7473,29614,704REC28-N4,704REC28,,-1.000000,1,,NSE,1.000000
7474,2972,ORIENTELEC-EQ,ORIENTELEC,,-1.000000,1,,NSE,1.000000
7475,29700,716PY40A-SG,716PY40A,,-1.000000,100,,NSE,1.000000
7476,29678,BAJAJINDEF-EQ,BAJAJINDEF,,-1.000000,1,,NSE,1.000000
7477,29711,QPOWER-EQ,QPOWER,,-1.000000,1,,NSE,5.000000
7478,29872,GROWWN200-EQ,GROWWN200,,-1.000000,1,,NSE,1.000000
7479,29911,364D270226-TB,364D270226,,-1.000000,100,,NSE,1.000000
7480,29732,HDAIF1BDDR-MF,HDAIF1BDDR,,-1.000000,1,,NSE,1.000000
7481,29936,72UP40-SG,72UP40,,-1.000000,100,,NSE,1.000000
7482,29958,CALSOFTPP-X1,CALSOFTPP,,-1.000000,1,,NSE,1.000000
7483,29938,72RJ42-SG,72RJ42,,-1.000000,100,,NSE,1.000000
7484,29929,718MH38-SG,718MH38,,-1.000000,100,,NSE,1.000000
7485,30007,727CG35-SG,727CG35,,-1.000000,100,,NSE,1.000000
7486,30008,722KA35A-SG,722KA35A,,-1.000000,100,,NSE,1.000000
7487,30003,722AP35-SG,722AP35,,-1.000000,100,,NSE,1.000000
7488,29973,80980TCL27-N0,80980TCL27,,-1.000000,1,,NSE,1.000000
7489,30065,MOCAPITAL-EQ,MOCAPITAL,,-1.000000,1,,NSE,1.000000
7490,30034,734UCL30-N0,734UCL30,,-1.000000,1,,NSE,1.000000
7491,30023,ATULAUTO-EQ,ATULAUTO,,-1.000000,1,,NSE,5.000000
7492,30047,905CIFL32-N0,905CIFL32,,-1.000000,1,,NSE,1.000000
7493,30121,EQUAL200-EQ,EQUAL200,,-1.000000,1,,NSE,1.000000
7494,30104,364D120326-TB,364D120326,,-1.000000,100,,NSE,1.000000
7495,30096,723OR47-SG,723OR47,,-1.000000,100,,NSE,1.000000
7496,30098,723RJ38-SG,723RJ38,,-1.000000,100,,NSE,1.000000
7497,30176,698OR29-SG,698OR29,,-1.000000,100,,NSE,1.000000
7498,30159,715RJ35-SG,715RJ35,,-1.000000,100,,NSE,1.000000
7499,30184,716CG33-SG,716CG33,,-1.000000,100,,NSE,1.000000
7500,30238,902SCL28-N1,902SCL28,,-1.000000,1,,NSE,1.000000
7501,30289,GCHOTELS-ST,GCHOTELS,,-1.000000,1200,,NSE,5.000000
7502,30449,71WB45-SG,71WB45,,-1.000000,100,,NSE,1.000000
7503,30429,709AP35-SG,709AP35,,-1.000000,100,,NSE,1.000000
7504,30417,702AS30A-SG,702AS30A,,-1.000000,100,,NSE,1.000000
7505,30323,ESSENTIA-EQ,ESSENTIA,,-1.000000,1,,NSE,1.000000
7506,3058,618GJ26-SG,618GJ26,,-1.000000,100,,NSE,1.000000
7507,3061,658GJ27-SG,658GJ27,,-1.000000,100,,NSE,1.000000
7508,3063,VEDL-EQ,VEDL,,-1.000000,1,,NSE,5.000000
7509,3067,68UK31-SG,68UK31,,-1.000000,100,,NSE,1.000000
7510,3073,684JK31-SG,684JK31,,-1.000000,100,,NSE,1.000000
7511,3076,684GA31-SG,684GA31,,-1.000000,100,,NSE,1.000000
7512,3066,SESHAPAPER-EQ,SESHAPAPER,,-1.000000,1,,NSE,5.000000
7513,312,TIINDIA-EQ,TIINDIA,,-1.000000,1,,NSE,10.000000
7514,31107,DBSTOCKBRO-EQ,DBSTOCKBRO,,-1.000000,1,,NSE,1.000000
7515,30992,862REC33-NA,862REC33,,-1.000000,1,,NSE,1.000000
7516,31413,MTEDUCARE-BE,MTEDUCARE,,-1.000000,1,,NSE,1.000000
7517,31484,867NHPC33-N3,867NHPC33,,-1.000000,1,,NSE,1.000000
7518,3148,SIDDHIKA-SM,SIDDHIKA,,-1.000000,1000,,NSE,5.000000
7519,31966,863NHB29-N2,863NHB29,,-1.000000,1,,NSE,1.000000
7520,31970,901NHB34-N6,901NHB34,,-1.000000,1,,NSE,1.000000
7521,330,VALIANTORG-EQ,VALIANTORG,,-1.000000,1,,NSE,5.000000
7522,324,ANGELONE-EQ,ANGELONE,,-1.000000,1,,NSE,10.000000
7523,3324,SUBROS-EQ,SUBROS,,-1.000000,1,,NSE,5.000000
7524,3388,691AP40-SG,691AP40,,-1.000000,100,,NSE,1.000000
7525,3376,682MH32-SG,682MH32,,-1.000000,100,,NSE,1.000000
7526,3405,TATACHEM-EQ,TATACHEM,,-1.000000,1,,NSE,5.000000
7527,338,BALMLAWRIE-EQ,BALMLAWRIE,,-1.000000,1,,NSE,1.000000
7528,3519,683WB31A-SG,683WB31A,,-1.000000,100,,NSE,1.000000
7529,3481,THOMASCOOK-EQ,THOMASCOOK,,-1.000000,1,,NSE,1.000000
7530,3626,HEALTHIETF-EQ,HEALTHIETF,,-1.000000,1,,NSE,1.000000
7531,3641,676RJ31-SG,676RJ31,,-1.000000,100,,NSE,1.000000
7532,3655,678KL31-SG,678KL31,,-1.000000,100,,NSE,1.000000
7533,3574,687MH33A-SG,687MH33A,,-1.000000,100,,NSE,1.000000
7534,3742,SGBMAY29I-GB,SGBMAY29I,,-1.000000,1,,NSE,1.000000
7535,3689,704AP40-SG,704AP40,,-1.000000,100,,NSE,1.000000
7536,3694,VINDHYATEL-EQ,VINDHYATEL,,-1.000000,1,,NSE,10.000000
7537,3715,VLSFINANCE-EQ,VLSFINANCE,,-1.000000,1,,NSE,1.000000
7538,3750,672GJ30-SG,672GJ30,,-1.000000,100,,NSE,1.000000
7539,3880,SOMANYCERA-EQ,SOMANYCERA,,-1.000000,1,,NSE,5.000000
7540,3757,VENKEYS-EQ,VENKEYS,,-1.000000,1,,NSE,10.000000
7541,380,BBTC-EQ,BBTC,,-1.000000,1,,NSE,10.000000
7542,4161,GS230625C-GS,GS230625C,,-1.000000,100,,NSE,1.000000
7543,4174,GS300625C-GS,GS300625C,,-1.000000,100,,NSE,1.000000
7544,41,687AP38-SG,687AP38,,-1.000000,100,,NSE,1.000000
7545,4105,SILINV-EQ,SILINV,,-1.000000,1,,NSE,5.000000
7546,4382,GS260426C-GS,GS260426C,,-1.000000,100,,NSE,1.000000
7547,4387,GS070626C-GS,GS070626C,,-1.000000,100,,NSE,1.000000
7548,4395,GS220261P-GS,GS220261P,,-1.000000,100,,NSE,1.000000
7549,427,681MH28-SG,681MH28,,-1.000000,100,,NSE,1.000000
7550,4578,678GA31-SG,678GA31,,-1.000000,100,,NSE,1.000000
7551,454,684GJ30-SG,684GJ30,,-1.000000,100,,NSE,1.000000
7552,4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1.000000,1,,NSE,10.000000
7553,4755,683TN31-SG,683TN31,,-1.000000,100,,NSE,1.000000
7554,4764,69RJ32-SG,69RJ32,,-1.000000,100,,NSE,1.000000
7555,466,705MH32-SG,705MH32,,-1.000000,100,,NSE,1.000000
7556,4580,683MH32B-SG,683MH32B,,-1.000000,100,,NSE,1.000000
7557,4863,624RJ26-SG,624RJ26,,-1.000000,100,,NSE,1.000000
7558,48,HAPPSTMNDS-EQ,HAPPSTMNDS,,-1.000000,1,,NSE,5.000000
7559,4809,KCPSUGIND-EQ,KCPSUGIND,,-1.000000,1,,NSE,1.000000
7560,4957,GANGAFORGE-EQ,GANGAFORGE,,-1.000000,1,,NSE,1.000000
7561,4964,ABSLFTTIDN-MF,ABSLFTTIDN,,-1.000000,1,,NSE,1.000000
7562,5114,SGIL-EQ,SGIL,,-1.000000,1,,NSE,5.000000
7563,5041,712AP35-SG,712AP35,,-1.000000,100,,NSE,1.000000
7564,507,PULZ-SM,PULZ,,-1.000000,2000,,NSE,5.000000
7565,5106,ABSLFTTJRG-MF,ABSLFTTJRG,,-1.000000,1,,NSE,1.000000
7566,522,ICICIB22-EQ,ICICIB22,,-1.000000,1,,NSE,1.000000
7567,5232,71MH36-SG,71MH36,,-1.000000,100,,NSE,1.000000
7568,5186,STYLAMIND-EQ,STYLAMIND,,-1.000000,1,,NSE,10.000000
7569,5306,FMCGIETF-EQ,FMCGIETF,,-1.000000,1,,NSE,1.000000
7570,5359,KRSNAA-EQ,KRSNAA,,-1.000000,1,,NSE,5.000000
7571,5358,PENINLAND-BE,PENINLAND,,-1.000000,1,,NSE,1.000000
7572,5479,719KL51-SG,719KL51,,-1.000000,100,,NSE,1.000000
7573,5382,EPIGRAL-EQ,EPIGRAL,,-1.000000,1,,NSE,10.000000
7574,5457,DUGLOBAL-SM,DUGLOBAL,,-1.000000,2500,,NSE,5.000000
7575,5426,NUVOCO-EQ,NUVOCO,,-1.000000,1,,NSE,5.000000
7576,5556,685BR30-SG,685BR30,,-1.000000,100,,NSE,1.000000
7577,5567,70AP39A-SG,70AP39A,,-1.000000,100,,NSE,1.000000
7578,5539,704KL34-SG,704KL34,,-1.000000,100,,NSE,1.000000
7579,5688,ARCHIES-EQ,ARCHIES,,-1.000000,1,,NSE,1.000000
7580,5578,ACUTAAS-EQ,ACUTAAS,,-1.000000,1,,NSE,10.000000
7581,5718,SHREMINVIT-IV,SHREMINVIT,,-1.000000,25000,,NSE,1.000000
7582,5968,709AP39-SG,709AP39,,-1.000000,100,,NSE,1.000000
7583,5736,686AP35-SG,686AP35,,-1.000000,100,,NSE,1.000000
7584,5870,QUADPRO-SM,QUADPRO,,-1.000000,12000,,NSE,5.000000
7585,5735,HCL-INSYS-BE,HCL-INSYS,,-1.000000,1,,NSE,1.000000
7586,6062,LICNETFGSC-EQ,LICNETFGSC,,-1.000000,1,,NSE,1.000000
7587,5997,69TN31-SG,69TN31,,-1.000000,100,,NSE,1.000000
7588,5994,601RJ26-SG,601RJ26,,-1.000000,100,,NSE,1.000000
7589,6099,697UP31A-SG,697UP31A,,-1.000000,100,,NSE,1.000000
7590,6095,696KA31-SG,696KA31,,-1.000000,100,,NSE,1.000000
7591,609,665ML30-SG,665ML30,,-1.000000,100,,NSE,1.000000
7592,6209,604GJ26-SG,604GJ26,,-1.000000,100,,NSE,1.000000
7593,618,675KA33A-SG,675KA33A,,-1.000000,100,,NSE,1.000000
7594,6152,PANSARI-BE,PANSARI,,-1.000000,1,,NSE,1.000000
7595,6211,699HR31-SG,699HR31,,-1.000000,100,,NSE,1.000000
7596,626,691AP39-SG,691AP39,,-1.000000,100,,NSE,1.000000
7597,6352,702AP37-SG,702AP37,,-1.000000,100,,NSE,1.000000
7598,6330,699AS31-SG,699AS31,,-1.000000,100,,NSE,1.000000
7599,6435,AIRTELPP-E1,AIRTELPP,,-1.000000,1,,NSE,5.000000
7600,6480,698RJ31A-SG,698RJ31A,,-1.000000,100,,NSE,1.000000
7601,6428,MANORG-BE,MANORG,,-1.000000,1,,NSE,5.000000
7602,6600,GENUSPAPER-EQ,GENUSPAPER,,-1.000000,1,,NSE,1.000000
7603,6705,PAYTM-EQ,PAYTM,,-1.000000,1,,NSE,5.000000
7604,6883,833GS2036-GS,833GS2036,,-1.000000,1,,NSE,1.000000
7605,6922,833GS2032-GS,833GS2032,,-1.000000,1,,NSE,1.000000
7606,694,CIPLA-EQ,CIPLA,,-1.000000,1,,NSE,10.000000
7607,6988,683KA31-SG,683KA31,,-1.000000,100,,NSE,1.000000
7608,6992,692AP41-SG,692AP41,,-1.000000,100,,NSE,1.000000
7609,701,HEMIPROP-EQ,HEMIPROP,,-1.000000,1,,NSE,1.000000
7610,7127,773GS2034-GS,773GS2034,,-1.000000,1,,NSE,1.000000
7611,7034,83GS2042-GS,83GS2042,,-1.000000,1,,NSE,1.000000
7612,7038,604AS26-SG,604AS26,,-1.000000,100,,NSE,1.000000
7613,7048,HESTERBIO-EQ,HESTERBIO,,-1.000000,1,,NSE,10.000000
7614,7136,772GS2055-GS,772GS2055,,-1.000000,1,,NSE,1.000000
7615,7194,657GS2033-GS,657GS2033,,-1.000000,1,,NSE,1.000000
7616,7155,683KA31B-SG,683KA31B,,-1.000000,100,,NSE,1.000000
7617,7229,HCLTECH-EQ,HCLTECH,,-1.000000,1,,NSE,10.000000
7618,740,SBIETFIT-EQ,SBIETFIT,,-1.000000,1,,NSE,1.000000
7619,7374,STAR-EQ,STAR,,-1.000000,1,,NSE,5.000000
7620,755857,687TS55-SG,687TS55,,-1.000000,100,,NSE,1.000000
7621,7524,702KA31-SG,702KA31,,-1.000000,100,,NSE,1.000000
7622,746,687AP35-SG,687AP35,,-1.000000,100,,NSE,1.000000
7623,755873,704NBFID35-N0,704NBFID35,,-1.000000,1,,NSE,1.000000
7624,755958,830ABCL26-NJ,830ABCL26,,-1.000000,1,,NSE,1.000000
7625,755943,81ABCL33-N4,81ABCL33,,-1.000000,1,,NSE,1.000000
7626,755877,930PEL29-N0,930PEL29,,-1.000000,1,,NSE,1.000000
7627,7560,UNITEDPOLY-EQ,UNITEDPOLY,,-1.000000,1,,NSE,1.000000
7628,756025,759LTFL28-N0,759LTFL28,,-1.000000,1,,NSE,1.000000
7629,755986,852MFL28A-N0,852MFL28A,,-1.000000,1,,NSE,1.000000
7630,755988,703NBFID30-N0,703NBFID30,,-1.000000,1,,NSE,1.000000
7631,756092,674UK35-SG,674UK35,,-1.000000,100,,NSE,1.000000
7632,756149,364D020426-TB,364D020426,,-1.000000,100,,NSE,1.000000
7633,756154,1025IIFL30-Y3,1025IIFL30,,-1.000000,1,,NSE,1.000000
7634,756137,850TIAP28A-N0,850TIAP28A,,-1.000000,1,,NSE,1.000000
7635,756712,182D311025-TB,182D311025,,-1.000000,100,,NSE,1.000000
7636,756713,364D010526-TB,364D010526,,-1.000000,100,,NSE,1.000000
7637,756816,685RJ47-SG,685RJ47,,-1.000000,100,,NSE,1.000000
7638,756720,686REC35-N0,686REC35,,-1.000000,1,,NSE,1.000000
7639,756857,683AP34-SG,683AP34,,-1.000000,100,,NSE,1.000000
7640,756858,671AP35-SG,671AP35,,-1.000000,100,,NSE,1.000000
7641,756884,686NHPCL40-N0,686NHPCL40,,-1.000000,1,,NSE,1.000000
7642,756888,686NHPCL35-N0,686NHPCL35,,-1.000000,1,,NSE,1.000000
7643,757031,MOINFRA-EQ,MOINFRA,,-1.000000,1,,NSE,1.000000
7644,756908,676JK31-SG,676JK31,,-1.000000,100,,NSE,1.000000
7645,756903,686NHPCL36-N0,686NHPCL36,,-1.000000,1,,NSE,1.000000
7646,757042,91D280825-TB,91D280825,,-1.000000,100,,NSE,1.000000
7647,757034,664HR36-SG,664HR36,,-1.000000,100,,NSE,1.000000
7648,757039,689RJ48-SG,689RJ48,,-1.000000,100,,NSE,1.000000
7649,757099,MOMGF-EQ,MOMGF,,-1.000000,1,,NSE,1.000000
7650,757109,669GJ34-SG,669GJ34,,-1.000000,100,,NSE,1.000000
7651,757110,669GJ35-SG,669GJ35,,-1.000000,100,,NSE,1.000000
7652,757058,708IIFCL35-N0,708IIFCL35,,-1.000000,1,,NSE,1.000000
7653,757119,685TS50-SG,685TS50,,-1.000000,100,,NSE,1.000000
7654,757112,677HR39-SG,677HR39,,-1.000000,100,,NSE,1.000000
7655,757140,AAFS29-N0,AAFS29,,-1.000000,1,,NSE,1.000000
7656,757129,990CCSP27-N0,990CCSP27,,-1.000000,1,,NSE,1.000000
7657,757167,MONEXT50-EQ,MONEXT50,,-1.000000,1,,NSE,1.000000
7658,757148,738ABCL28-N0,738ABCL28,,-1.000000,1,,NSE,1.000000
7659,757182,930APMD29-N0,930APMD29,,-1.000000,1,,NSE,1.000000
7660,757178,930APMD27-N0,930APMD27,,-1.000000,1,,NSE,1.000000
7661,7654,SGBDEC26-GB,SGBDEC26,,-1.000000,1,,NSE,1.000000
7662,7694,718KA33-SG,718KA33,,-1.000000,100,,NSE,1.000000
7663,758290,995ISF35-N0,995ISF35,,-1.000000,1,,NSE,1.000000
7664,757336,AEGISVOPAK-EQ,AEGISVOPAK,,-1.000000,1,,NSE,1.000000
7665,7815,728TS35-SG,728TS35,,-1.000000,100,,NSE,1.000000
7666,7853,BIL-BE,BIL,,-1.000000,1,,NSE,5.000000
7667,772,DABUR-EQ,DABUR,,-1.000000,1,,NSE,5.000000
7668,7765,875SCFL27-Y9,875SCFL27,,-1.000000,1,,NSE,1.000000
7669,7895,ASHIMASYN-BE,ASHIMASYN,,-1.000000,1,,NSE,1.000000
7670,79,ALEMBICLTD-EQ,ALEMBICLTD,,-1.000000,1,,NSE,1.000000
7671,7862,GEPIL-EQ,GEPIL,,-1.000000,1,,NSE,5.000000
7672,7886,MHLXMIRU-EQ,MHLXMIRU,,-1.000000,1,,NSE,1.000000
7673,8007,733TN52-SG,733TN52,,-1.000000,100,,NSE,1.000000
7674,7908,737KA38-SG,737KA38,,-1.000000,100,,NSE,1.000000
7675,7930,BYKE-BE,BYKE,,-1.000000,1,,NSE,1.000000
7676,8126,654MH27-SG,654MH27,,-1.000000,100,,NSE,1.000000
7677,804,SHIVATEX-EQ,SHIVATEX,,-1.000000,1,,NSE,1.000000
7678,8332,717WB32-SG,717WB32,,-1.000000,100,,NSE,1.000000
7679,8325,714TN32-SG,714TN32,,-1.000000,100,,NSE,1.000000
7680,8304,PRITI-EQ,PRITI,,-1.000000,1,,NSE,1.000000
7681,835,538CG25-SG,538CG25,,-1.000000,100,,NSE,1.000000
7682,852,642GA30-SG,642GA30,,-1.000000,100,,NSE,1.000000
7683,8479,TVSMOTOR-EQ,TVSMOTOR,,-1.000000,1,,NSE,10.000000
7684,8446,H1861D46DQ-MF,H1861D46DQ,,-1.000000,1,,NSE,1.000000
7685,855,645RJ30-SG,645RJ30,,-1.000000,100,,NSE,1.000000
7686,8560,COOLCAPS-SM,COOLCAPS,,-1.000000,250,,NSE,5.000000
7687,8521,SPRL-SM,SPRL,,-1.000000,800,,NSE,5.000000
7688,8573,723TN32-SG,723TN32,,-1.000000,100,,NSE,1.000000
7689,8595,AKSHOPTFBR-BE,AKSHOPTFBR,,-1.000000,1,,NSE,1.000000
7690,8602,KNAGRI-SM,KNAGRI,,-1.000000,400,,NSE,5.000000
7691,864,655AP33-SG,655AP33,,-1.000000,100,,NSE,1.000000
7692,8695,734MN32A-SG,734MN32A,,-1.000000,100,,NSE,1.000000
7693,9116,INDOAMIN-EQ,INDOAMIN,,-1.000000,1,,NSE,1.000000
7694,9117,TIPSMUSIC-EQ,TIPSMUSIC,,-1.000000,1,,NSE,5.000000
7695,8802,ZENITHEXPO-BE,ZENITHEXPO,,-1.000000,1,,NSE,5.000000
7696,8937,E2E-EQ,E2E,,-1.000000,1,,NSE,10.000000
7697,9305,STARTECK-EQ,STARTECK,,-1.000000,1,,NSE,5.000000
7698,9288,KRITIKA-EQ,KRITIKA,,-1.000000,1,,NSE,1.000000
7699,9387,TRU-BE,TRU,,-1.000000,1,,NSE,1.000000
7700,9383,EMBASSY-RR,EMBASSY,,-1.000000,1,,NSE,1.000000
7701,9377,LEMERITE-ST,LEMERITE,,-1.000000,400,,NSE,5.000000
7702,9385,PNCINFRA-EQ,PNCINFRA,,-1.000000,1,,NSE,5.000000
7703,9537,727GS2026-GS,727GS2026,,-1.000000,1,,NSE,1.000000
7704,9441,773HR33-SG,773HR33,,-1.000000,100,,NSE,1.000000
7705,9531,763AP30-SG,763AP30,,-1.000000,100,,NSE,1.000000
7706,9408,RAINBOW-EQ,RAINBOW,,-1.000000,1,,NSE,10.000000
7707,9590,POLYCAB-EQ,POLYCAB,,-1.000000,1,,NSE,50.000000
7708,9599,DELHIVERY-EQ,DELHIVERY,,-1.000000,1,,NSE,5.000000
7709,9776,78TN32-SG,78TN32,,-1.000000,100,,NSE,1.000000
7710,967,SUBEXLTD-EQ,SUBEXLTD,,-1.000000,1,,NSE,1.000000
7711,971,535CG25-SG,535CG25,,-1.000000,100,,NSE,1.000000
7712,972,64KA30C-SG,64KA30C,,-1.000000,100,,NSE,1.000000
7713,9888,769GS2043-GS,769GS2043,,-1.000000,1,,NSE,1.000000
7714,9913,738GS2027-GS,738GS2027,,-1.000000,1,,NSE,1.000000
7715,9917,NEOGEN-EQ,NEOGEN,,-1.000000,1,,NSE,10.000000
7716,9889,SMARTLINK-EQ,SMARTLINK,,-1.000000,1,,NSE,1.000000
7717,9922,786MZ32-SG,786MZ32,,-1.000000,100,,NSE,1.000000
7718,24656,734AP44-SG,734AP44,,-1.000000,100,,NSE,1.000000
7719,24677,SATECH-ST,SATECH,,-1.000000,1000,,NSE,5.000000
7720,24697,SSEGL-SM,SSEGL,,-1.000000,200,,NSE,5.000000
7721,24758,729TS42-SG,729TS42,,-1.000000,100,,NSE,1.000000
7722,24759,727MH44-SG,727MH44,,-1.000000,100,,NSE,1.000000
7723,24707,RAJINDLTD-SM,RAJINDLTD,,-1.000000,1500,,NSE,5.000000
7724,24704,BULKCORP-ST,BULKCORP,,-1.000000,1200,,NSE,5.000000
7725,24772,364D070825-TB,364D070825,,-1.000000,100,,NSE,1.000000
7726,24765,73AS39-SG,73AS39,,-1.000000,100,,NSE,1.000000
